GHG_ID,FRS_ID
1011471,110063697085
1011463,110063697101
1011466,110063697174
1011534,110063697236
1011529,110063697281
1011459,110063697290
1011652,110063744809
1011657,110063744818
1011557,110063744845
1011664,110063745078
1011665,110063745096
1011635,110063745229
1011578,110063745256
1011602,110063745345
1011630,110063745416
1007549,110063916062
1006770,110063986254
1007361,110063989359
1011721,110064007391
1011700,110064007603
1011718,110064007658
1003407,110064064408
1001975,110064133325
1005995,110064387346
1001799,110064434278
1011778,110064541090
1011799,110066825715
1012000,110067213081
1001649,110067215882
1011920,110067409067
1011940,110067409174
1011928,110067409263
1011945,110067409423
1011979,110067409593
1011985,110067409619
1011913,110067410019
1011740,110067426672
1002486,110069332261
1003050,110069709113
1000551,110069998649
1012037,110067543885
1012048,110067543992
1011896,110067409959
1011739,110064007239
1001777,110043972546
1009362,110055516419
1012011,110067543643
1012068,110067543545
1007288,110043793026
1004813,110055509695
1009776,110055517855
1011130,110058240167
1002679,110043801794
1011892,110067410046
1009681,110055517542
1000103,110022692086
1003838,110063990944
1012027,110067543705
1008167,110055512529
1008166,110055512529
1008165,110055512529
1002681,110055507786
1010949,110056383426
1002139,110055507492
1009236,110055516222
1012021,110067543572
1006880,110043788611
1004394,110055509427
1001268,110007990246
1009797,110055517917
1005504,110000307800
1003037,110000309354
1000729,110000313802
1002253,110000314570
1001469,110000316006
1006949,110000316989
1004896,110000320821
1000732,110000321526
1003084,110000321688
1003151,110000323070
1004263,110000324391
1003040,110000325041
1004988,110000325274
1002485,110000326111
1001265,110000326530
1006875,110000326772
1003427,110000327316
1000774,110000327619
1005513,110000328556
1002181,110000328618
1005423,110000328743
1004424,110000329038
1001220,110000330641
1000880,110000331524
1005536,110000332471
1001261,110000336994
1000650,110000339303
1004952,110000342157
1000714,110000342889
1000273,110000343922
1004909,110000344388
1002262,110000349070
1003847,110000349784
1005086,110000352305
1001511,110000357319
1006731,110000359718
1010990,110000360127
1001509,110000360617
1001483,110000365248
1001833,110000366318
1005327,110000366611
1001413,110000367380
1004206,110000367567
1000919,110000370535
1004623,110000370651
1004339,110000371856
1005312,110000373998
1005608,110000377725
1010761,110000378207
1004949,110000378840
1002499,110000383317
1006078,110000384361
1002324,110000390862
1009529,110000391040
1001624,110000394742
1000048,110000396946
1007869,110000401351
1006136,110000401459
1001012,110000404517
1005485,110000405393
1001722,110000405696
1000409,110000408791
1003965,110000409843
1003206,110000410341
1000670,110000411108
1002070,110000414365
1001546,110000414533
1000988,110000422560
1005775,110000422597
1002358,110000425692
1000695,110000426469
1002291,110000427093
1000837,110000428387
1004292,110000428644
1004708,110000432265
1007127,110000432862
1004899,110000436476
1003956,110000437616
1000413,110000438036
1003268,110000438679
1001516,110000439366
1002346,110000439623
1001918,110000443226
1004804,110000443805
1002865,110000445073
1000582,110000445180
1007114,110000446688
1006722,110000448285
1000019,110000448579
1007283,110000449499
1006307,110000449505
1006801,110000450011
1003003,110000450100
1001059,110000452705
1007203,110000452910
1004793,110000454231
1002997,110000458095
1005344,110000459183
1001710,110000462605
1004621,110000463098
1008310,110000464462
1002970,110000465041
1004880,110000465069
1009872,110000465531
1001463,110000467290
1003902,110000467833
1007676,110000467931
1001154,110000468351
1000615,110000468379
1004953,110000470008
1008768,110000471436
1006580,110000471515
1010349,110000474479
1011384,110000474987
1005413,110000476789
1006086,110000477350
1005800,110000477788
1002152,110000481274
1005657,110000481489
1003644,110000483414
1006395,110000483487
1004965,110000483619
1000341,110000484930
1004612,110000486206
1004891,110000486304
1005980,110000486723
1005968,110000487241
1007089,110000488106
1006502,110000490013
1008018,110000490139
1006454,110000490852
1000015,110000492734
1005527,110000494206
1011249,110000494732
1001197,110000495508
1007428,110000497150
1000924,110000501154
1002884,110000504801
1001837,110000507149
1003421,110000516512
1000064,110000516834
1006958,110000518002
1010893,110000526468
1010767,110000528643
1006012,110000539757
1006388,110000554828
1005965,110000562301
1004216,110000563202
1002905,110000566245
1002287,110000572194
1005541,110000580675
1003594,110000581521
1003525,110000581816
1001987,110000582628
1002483,110000582735
1001233,110000584421
1000601,110000585028
1000647,110000585260
1000793,110000585956
1006659,110000589015
1002971,110000589293
1005976,110000589328
1007770,110000589373
1007917,110000589612
1000628,110000589729
1005919,110000589792
1001600,110000591422
1002517,110000592626
1005667,110000592662
1002531,110000595197
1007552,110000596793
1004596,110000597088
1005012,110000597514
1008986,110000598005
1005867,110000598531
1001034,110000598835
1001048,110000600234
1001196,110000600788
1000886,110000601778
1000730,110000602991
1004677,110000604016
1001187,110000604141
1005502,110000606158
1000715,110000606336
1006694,110000606504
1000072,110000609306
1004811,110000612212
1001105,110000614265
1002720,110000614434
1009715,110000619689
1007367,110000709779
1008505,110000719624
1002521,110000727580
1005080,110000727900
1004287,110000732565
1000656,110000739648
1003006,110000740967
1001709,110000743296
1000235,110000744874
1001285,110000744990
1001965,110000752203
1002628,110000753578
1007846,110000759527
1000673,110000759876
1002800,110000766289
1007206,110000780851
1003917,110000793847
1005477,110000796167
1006562,110000825037
1007699,110000831404
1002328,110000840644
1004360,110000842090
1001121,110000849994
1007208,110000860355
1007621,110000874572
1002716,110000880903
1004361,110000881662
1005059,110000902300
1005276,110000910453
1004429,110001040025
1007649,110001050059
1000315,110001060574
1003937,110001062493
1000027,110001120144
1002861,110001129047
1000907,110001161242
1000617,110001168780
1004779,110001186859
1007461,110001187885
1001320,110001188116
1010231,110001196919
1006680,110001201048
1005798,110001207756
1007369,110001224648
1001607,110001245162
1003288,110001245386
1007797,110001245625
1001608,110001248891
1006248,110001251797
1006250,110001269412
1007905,110001305908
1006765,110001306293
1002828,110001307924
1005288,110001323951
1008217,110001348024
1005778,110001370187
1011946,110001370935
1003073,110001374316
1007729,110001382833
1005537,110001387151
1003854,110001388640
1002484,110001442332
1006318,110001448979
1003871,110001470435
1001927,110001471693
1002960,110001472629
1000016,110001478696
1000412,110001483261
1002739,110001511971
1006704,110001525779
1000752,110001547238
1004042,110001600964
1001069,110001649690
1005050,110001654193
1011682,110001673564
1001115,110001678015
1005287,110001685926
1000250,110001697049
1006026,110001700240
1005906,110001709116
1001429,110001709517
1004609,110001710630
1002209,110001711997
1007018,110001712816
1010344,110001760540
1011640,110001807037
1007933,110001843694
1006798,110001844274
1004025,110001847789
1007728,110001848458
1007932,110001853628
1004000,110001858259
1002881,110001860923
1004169,110001864448
1007062,110001864475
1002654,110001887628
1006997,110001893620
1006252,110001907866
1007635,110001911183
1007096,110001914956
1007513,110001917034
1004679,110001920636
1000041,110001923278
1007547,110001944291
1007546,110001979636
1001371,110001996902
1000665,110002011625
1002109,110002040201
1007688,110002042138
1003248,110002044715
1007294,110002045885
1001458,110002053161
1007750,110002054482
1004556,110002061866
1009703,110002153026
1004154,110002235466
1005449,110002273272
1006355,110002347489
1001949,110002349860
1001681,110002353854
1003566,110002373191
1004796,110002383180
1001446,110002414138
1002151,110002439567
1001766,110002439601
1004823,110002442438
1004015,110002454193
1006754,110002455879
1004561,110002456850
1002609,110002456967
1002530,110002463717
1000088,110002486257
1006280,110002574633
1002105,110002637237
1006244,110002690794
1009244,110002701238
1008499,110002701238
1006710,110003031772
1001144,110003137203
1004929,110003153729
1009330,110003280413
1006700,110004620919
1008004,110004665540
1005573,110004721515
1006817,110005097714
1008691,110005116105
1005002,110005149507
1006633,110005266620
1010627,110005274201
1003922,110005299122
1010082,110005373390
1002080,110005577027
1002008,110005618545
1003242,110005624832
1003470,110005666243
1010984,110005667279
1004901,110005670336
1006749,110005734893
1010659,110005843338
1001378,110005971145
1004028,110005971154
1007713,110006112973
1009589,110006121945
1003725,110006152689
1002844,110006153535
1004081,110006306274
1006229,110006396033
1000959,110006451945
1002617,110006528310
1007611,110006643784
1007925,110006662307
1006762,110006767025
1007532,110006767597
1001282,110006812716
1006043,110006847582
1010242,110006852218
1005416,110006910762
1004893,110007018262
1002264,110007030275
1003509,110007057460
1002783,110007080942
1001110,110007140432
1007157,110007149861
1005233,110007151198
1011263,110007156157
1003304,110007158128
1000866,110007161971
1006316,110007163773
1002191,110007164736
1003211,110007167500
1004778,110007169893
1007434,110007175387
1003991,110007177768
1004109,110007193811
1005739,110007196694
1004624,110007203757
1004544,110007229052
1004974,110007236552
1006977,110007245560
1000164,110007269650
1004788,110007275215
1005579,110007317484
1010249,110007319801
1011029,110007336819
1005489,110007338522
1007454,110007342303
1007973,110007346194
1006426,110007348030
1005786,110007378514
1006042,110007384106
1002390,110007385230
1006184,110007385409
1004197,110007389218
1007070,110007513235
1005004,110007919501
1001756,110007920116
1006956,110007920517
1001080,110007994723
1009507,110007995562
1005784,110008025528
1006725,110008060846
1006110,110008149672
1006947,110008254423
1001492,110008319505
1007246,110008329068
1000703,110008505448
1007582,110008546047
1007946,110008566845
1000285,110008734085
1004475,110008804268
1007743,110008820035
1002059,110008824969
1005110,110008972362
1008002,110009059703
1005974,110009067650
1005868,110009249349
1007004,110009356758
1002022,110009423702
1006566,110009432417
1007851,110009434996
1003735,110009458498
1006498,110009482274
1007299,110009526539
1005644,110009532737
1002580,110009573933
1000021,110009576930
1007081,110009577537
1010980,110009599531
1004856,110009610215
1006978,110009717039
1006514,110009717164
1003495,110009849968
1011265,110009924476
1005069,110009925377
1005973,110009935035
1008022,110009937444
1005614,110009937738
1001302,110010039494
1003254,110010054975
1004164,110010261634
1006414,110010306409
1008897,110010306784
1007756,110010358932
1004350,110010396963
1001570,110010507317
1003898,110010507709
1004554,110010557628
1000697,110010569795
1011115,110010642073
1009673,110010671647
1002117,110010676296
1001651,110010681707
1005728,110010774741
1001249,110010970235
1001262,110010992729
1006766,110011049123
1010379,110011053493
1010020,110011276859
1007189,110011349656
1001739,110011679567
1006610,110011730733
1006892,110011734935
1006480,110011853002
1004735,110011868354
1007640,110012142127
1000284,110012147747
1007948,110012166440
1000097,110012168901
1002629,110012182422
1007305,110012217975
1001377,110012262078
1002608,110012267965
1010730,110012299280
1006506,110012512520
1006678,110012581820
1004056,110012625132
1003611,110012625169
1007862,110012625178
1004882,110012694110
1003814,110012694281
1002430,110012710423
1006986,110012979152
1002392,110013285499
1006961,110013314323
1007243,110013314412
1000990,110013320245
1003229,110013331215
1000237,110013372974
1003612,110013373278
1000329,110013395842
1004584,110013399072
1006056,110013454957
1005744,110013662009
1011174,110013665006
1004089,110013858030
1005958,110013860526
1004783,110013866227
1007023,110013889248
1007992,110013929954
1000218,110013931763
1002831,110013933645
1004680,110013945062
1002340,110013947881
1006763,110013948611
1003554,110013949718
1003322,110013962122
1003512,110013966761
1003036,110013985045
1003880,110013996417
1004235,110014004692
1005461,110014008536
1004405,110014016607
1007527,110014190721
1005087,110014327442
1003629,110014340196
1005343,110014399098
1005401,110014399472
1007670,110014407935
1009571,110014409684
1009278,110014409684
1009276,110014409684
1009238,110014409684
1008287,110014409684
1008285,110014409684
1000373,110015375280
1005488,110015651052
1000317,110015656388
1001989,110015670521
1001765,110015679050
1009580,110015717161
1003441,110015744462
1007479,110015761996
1000173,110015836069
1005641,110015846094
1003624,110015903414
1007543,110015966472
1002184,110016751861
1006964,110016925274
1002033,110016953224
1004226,110017158038
1010418,110017300678
1001677,110017358811
1003813,110017398298
1006550,110017403512
1000689,110017409320
1000705,110017410942
1007861,110017419667
1000633,110017420263
1000684,110017426962
1000993,110017431162
1007103,110017431242
1004718,110017433883
1004102,110017436443
1004550,110017437433
1007808,110017485407
1009620,110017609346
1003014,110017690391
1003382,110017746368
1002259,110017761322
1001713,110017769734
1003689,110017887330
1004745,110017973022
1006221,110017973291
1006979,110017987589
1001379,110017993420
1007886,110017993910
1007061,110018414786
1003572,110018814979
1005780,110018837892
1007821,110018856950
1004256,110018863023
1010996,110019070226
1002309,110019252262
1006196,110019538231
1002400,110019785473
1006938,110019871655
1004812,110019876375
1002813,110019990857
1003544,110020046644
1001001,110020047554
1002141,110020049035
1003712,110020094832
1002560,110020160403
1011962,110020477544
1006243,110020515138
1005623,110020515735
1001153,110020516486
1001147,110020517378
1002052,110020517911
1005023,110020527483
1001203,110020578891
1005783,110020678462
1005123,110020857134
1002760,110021116326
1009897,110021141218
1002851,110021159468
1007383,110021274896
1002722,110021280406
1001163,110021284894
1003046,110021305700
1000809,110021353505
1010430,110022019242
1009077,110022320683
1008221,110022327338
1004941,110022424296
1004084,110022482936
1004729,110022522279
1002212,110022523982
1010185,110022533070
1005274,110022545496
1008540,110022697615
1006819,110022712233
1004790,110022723427
1004502,110022737289
1010784,110022791843
1003570,110022810573
1007033,110022868413
1009274,110022872159
1008138,110022872159
1002466,110022884887
1000458,110023013406
1000464,110023013718
1000666,110023148654
1007084,110024438438
1000549,110024471908
1006568,110024891054
1001231,110025247720
1005322,110025332192
1000278,110027833441
1007896,110027990057
1002384,110028014805
1001884,110028016199
1003175,110028037363
1003340,110028037915
1000485,110028038415
1007232,110028041330
1005585,110028042188
1006927,110028042197
1002024,110028047833
1003100,110028048716
1004968,110028049699
1001047,110028051177
1005118,110028051989
1006373,110028052354
1002155,110028134873
1002290,110028179110
1000049,110028229030
1008007,110028241748
1010330,110028251610
1011672,110028295164
1003714,110029312349
1010870,110030452506
1002199,110030484928
1004646,110030493428
1006344,110030493561
1004386,110030914367
1011708,110031019822
1004688,110031096178
1004545,110031098997
1003592,110031168983
1003317,110031262489
1002083,110031262498
1006890,110031389192
1005898,110031482009
1000470,110031504959
1002571,110032607329
1011333,110032830596
1001161,110032891850
1003790,110032895357
1009392,110032903561
1009143,110032903561
1008304,110032991608
1010610,110033021888
1006857,110033180206
1005896,110033393539
1005891,110033518076
1006070,110033659878
1005932,110034124061
1003812,110034132793
1002159,110034137324
1004486,110034152057
1003505,110034154368
1008010,110034181114
1008199,110034204073
1008980,110034207481
1008394,110034207481
1008128,110034207481
1005347,110034252877
1003332,110034377564
1005316,110034415791
1002023,110035367643
1008751,110035407468
1000310,110035420979
1000196,110035614234
1000083,110035712262
1007264,110035761912
1000110,110035803262
1010450,110035818611
1009310,110035839876
1009253,110037097469
1008355,110037097469
1010531,110037103675
1001683,110037144747
1001536,110037247912
1000166,110037266990
1005822,110037267980
1000351,110037444227
1005885,110037541443
1003821,110037574915
1006559,110037575718
1002319,110037575996
1001952,110037596642
1003855,110037637616
1008388,110037973574
1002818,110038040214
1010333,110038066810
1007710,110038067472
1008937,110038071181
1010360,110038072242
1009076,110038073679
1008558,110038073679
1002122,110038091356
1005785,110038103352
1006669,110038167550
1007442,110038193068
1006449,110038194469
1003834,110038365685
1009413,110038382577
1003815,110038458460
1000089,110038495768
1003092,110038516727
1006264,110038705817
1007843,110038775536
1008921,110039032864
1000446,110039075675
1004093,110039319573
1005586,110039503089
1000565,110039620292
1002766,110039666073
1000559,110039685775
1004534,110040089882
1008576,110040414851
1002642,110040498930
1004593,110040505085
1007194,110040514397
1004320,110040547263
1000471,110040565242
1000450,110040566893
1007328,110040570352
1000530,110040575106
1000550,110040579424
1002741,110040897269
1000746,110040954296
1010579,110040968717
1006384,110040970946
1004628,110040973426
1001821,110040996802
1003412,110041003641
1004458,110041006416
1007963,110041015120
1000687,110041028492
1002115,110041028544
1006698,110041047685
1005580,110041083083
1005981,110041083289
1001008,110041086393
1004520,110041087490
1004162,110041117788
1007219,110041142698
1000002,110041175000
1010051,110041189843
1005512,110041192535
1006782,110041226624
1006940,110041229104
1004337,110041240868
1006357,110041362156
1005056,110041438708
1000563,110041624187
1006928,110041630223
1006639,110041642292
1001078,110041886144
1001899,110041963168
1007156,110041998247
1004300,110041998345
1006873,110042033661
1007042,110042062969
1007245,110042068473
1007590,110042330992
1004873,110042371466
1006490,110043222982
1010234,110043291176
1004585,110043326512
1011209,110043375692
1002751,110043419903
1009932,110043477573
1010749,110043482610
1008072,110043511232
1010979,110043532371
1007291,110043668563
1010700,110043679597
1003711,110043686133
1002439,110043717270
1000986,110043779783
1006224,110043781921
1007974,110043782243
1001972,110043782591
1001947,110043782822
1004356,110043782957
1007057,110043783019
1005519,110043783849
1009542,110043783956
1005271,110043784009
1007560,110043784214
1001974,110043784401
1004639,110043784465
1004054,110043784517
1004232,110043785133
1002998,110043785213
1003721,110043785446
1004956,110043785491
1007125,110043785570
1003026,110043785623
1004946,110043785883
1002981,110043785954
1007771,110043786114
1002095,110043787300
1009627,110043787676
1003928,110043788050
1001194,110043788327
1002453,110043788381
1007447,110043789219
1003490,110043789763
1004229,110043789898
1002174,110043789969
1002018,110043791778
1003771,110043791849
1005406,110043792134
1007938,110043792367
1001638,110043792429
1005181,110043792704
1002757,110043793623
1004473,110043793865
1007139,110043794034
1007957,110043794212
1002588,110043795195
1004468,110043795266
1001844,110043795872
1007065,110043795952
1003311,110043796167
1003108,110043796345
1002079,110043796372
1010376,110043796443
1010369,110043796443
1005561,110043796835
1005060,110043796960
1004400,110043797781
1005950,110043798717
1000971,110043799501
1000603,110043799743
1003007,110043799958
1002764,110043801375
1004681,110043801384
1005144,110043801810
1004770,110043802070
1007468,110043802230
1003035,110043802597
1007356,110043802659
1006402,110043802819
1006937,110043803257
1004377,110043803578
1000555,110043803685
1002406,110043803881
1006230,110043804005
1007704,110043804121
1005317,110043804746
1003030,110043804835
1003198,110043804942
1004124,110043805095
1003534,110043805175
1004777,110043805273
1005017,110043805282
1001998,110043805861
1007506,110043806085
1002077,110043806110
1005329,110043806824
1008037,110043806913
1007578,110043807128
1004139,110043807878
1002495,110043807896
1004603,110043808038
1004013,110043808065
1007375,110043808573
1001746,110043808733
1005723,110043809634
1006528,110043809867
1002746,110043810203
1006630,110043810276
1006311,110043810374
1007381,110043810481
1004574,110043810873
1003295,110043811006
1002001,110043811257
1003959,110043811471
1005450,110043811881
1008931,110043812087
1003713,110043812247
1004383,110043812513
1002331,110043812639
1001992,110043812862
1005454,110043813086
1004192,110043813479
1005404,110043814049
1003432,110043814600
1006605,110043815057
1003921,110043815333
1004755,110043815440
1002605,110043815645
1002718,110043815725
1005594,110043816118
1002688,110043816172
1009493,110043969417
1006398,110043969550
1006524,110043969943
1007169,110043969961
1007988,110043970110
1003360,110043970156
1007941,110043970209
1007736,110043970370
1006396,110043970637
1007385,110043970851
1007464,110043970922
1007463,110043970922
1000195,110043971066
1011282,110043971903
1000425,110043972485
1001251,110043972699
1001641,110043973028
1001398,110043973153
1000388,110043973359
1012053,110044365843
1000396,110044916080
1001589,110045007354
1009942,110045415029
1008087,110045438184
1003181,110045440670
1009511,110045464172
1007608,110045602889
1001628,110045619292
1001481,110045626989
1009777,110045642453
1009788,110045659140
1008700,110045659140
1010154,110045955043
1010658,110046120167
1003255,110046264760
1010251,110046383677
1010606,110046491854
1007234,110050572860
1009785,110054082078
1005185,110054085351
1010387,110054085958
1003237,110054237697
1010630,110054611979
1009350,110054613539
1009833,110054620585
1009896,110054620610
1004447,110054620781
1004448,110054620790
1011653,110054964188
1011065,110055498527
1000435,110055506420
1001577,110055506956
1001725,110055507107
1002388,110055507651
1002711,110055507795
1003121,110055508071
1003994,110055509150
1003999,110055509187
1004285,110055509365
1004763,110055509659
1004862,110055509720
1005391,110055510219
1005934,110055510763
1007066,110055511450
1007117,110055511496
1007122,110055511502
1007168,110055511566
1007321,110055511708
1007379,110055511762
1007416,110055511799
1008029,110055512020
1008114,110055512306
1008116,110055512315
1009261,110055512388
1009113,110055512388
1008238,110055512681
1008402,110055513207
1008411,110055513225
1010237,110055513323
1008431,110055513350
1008608,110055513788
1008667,110055514028
1008677,110055514064
1008682,110055514117
1008754,110055514340
1008762,110055514386
1008769,110055514420
1008795,110055514518
1008831,110055514723
1008972,110055515474
1009039,110055515768
1009300,110055516286
1009432,110055516776
1009435,110055516785
1009497,110055516936
1009545,110055517070
1009749,110055517114
1009746,110055517114
1009635,110055517338
1009637,110055517347
1009761,110055517748
1009772,110055517819
1009799,110055517935
1009814,110055517971
1009861,110055518140
1010048,110055518989
1010123,110055519390
1010129,110055519425
1010184,110055519693
1010224,110055519924
1010225,110055519933
1010260,110055520057
1010296,110055520253
1010304,110055520315
1010407,110055520636
1010456,110055520707
1010463,110055520743
1010471,110055520770
1010547,110055521118
1010598,110055521305
1010696,110055521653
1010745,110055521877
1002379,110055566640
1011716,110055845493
1000457,110055909227
1007093,110056339886
1010932,110056382392
1003483,110056382926
1010911,110056383355
1010914,110056383382
1010959,110056413064
1005624,110056623471
1001962,110056954602
1007781,110056955460
1006743,110056955521
1003910,110056955610
1001891,110056957645
1008932,110056961480
1002272,110056961881
1003275,110056962997
1000680,110056964030
1003753,110056965627
1005331,110056967000
1006909,110056969721
1006967,110056970568
1003658,110056971807
1011561,110057012913
1010994,110057067383
1011040,110057067677
1011087,110057067846
1011047,110057068015
1011058,110057068122
1006045,110058164187
1011125,110058238982
1011121,110058238991
1011194,110058239062
1011261,110058239240
1011203,110058239561
1011105,110058239641
1011234,110058239936
1011232,110058239981
1011244,110058240023
1011246,110058240096
1011256,110058240238
1008534,110058297301
1011287,110058379847
1011302,110058379927
1011308,110058380032
1011329,110058380050
1011276,110058380130
1011341,110059688921
1010455,110059765384
1002990,110060947409
1011612,110061012229
1002731,110061855381
1011395,110062541502
1008111,110063104670
1011447,110063234691
1011448,110063234806
1000593,110063588844
1011518,110063697012
1011498,110063697049
1011458,110063697192
1011528,110063697272
1011504,110063697389
1011675,110063744676
1011678,110063744694
1011684,110063744792
1011552,110063744989
1011662,110063745121
1011749,110064007060
1011756,110064007159
1011757,110064007168
1011737,110064007186
1011758,110064007202
1011698,110064007587
1011719,110064007649
1003023,110064056248
1006072,110064089506
1010790,110064161133
1003953,110064347238
1009069,110064545942
1004669,110064790267
1011807,110066845980
1002618,110067001899
1011980,110067042462
1009840,110067123142
1011835,110067200308
1001985,110067203065
1009823,110067215668
1011873,110067273186
1011930,110067409138
1011973,110067409833
1000034,110067425799
1012043,110067543634
1012019,110067543947
1001394,110067545268
1009263,110067652267
1009264,110067652276
1012116,110069532937
1007317,110069998634
1001172,110069998644
1001271,110069998647
1010715,110055521751
1002675,110043813576
1010064,110055519103
1006918,110055511352
1010256,110063978432
1011509,110063696969
1011927,110067409227
1009955,110055518505
1010281,110055520182
1002519,110043784447
1011680,110063745014
1008119,110055512324
1002506,110043787462
1011454,110063234815
1011747,110064007220
1011639,110063745149
1012014,110067543661
1012060,110067543527
1011638,110063745130
1011863,110063931606
1011601,110063745336
1005764,110054620987
1005589,110055510433
1009679,110055517524
1011506,110063697405
1009914,110055518319
1002685,110043804087
1008349,110063978450
1011917,110067409316
1010465,110000308471
1000056,110000308523
1001258,110000312180
1000905,110000312796
1003726,110000314847
1008928,110000315588
1003098,110000320876
1005984,110000321599
1001878,110000322339
1001182,110000324747
1002576,110000325096
1006915,110000325416
1001022,110000326371
1000778,110000326709
1000626,110000326969
1002304,110000327799
1009530,110000328770
1000020,110000332275
1003208,110000333906
1000892,110000334656
1004257,110000335851
1000297,110000336100
1006839,110000336725
1005742,110000338073
1000087,110000338910
1002342,110000341504
1006050,110000341657
1003935,110000341933
1001073,110000345332
1000833,110000345993
1004594,110000347189
1006832,110000347777
1000392,110000348954
1007571,110000349748
1000828,110000350174
1005640,110000350272
1007912,110000353466
1000452,110000353705
1000913,110000353885
1007958,110000354811
1006883,110000360163
1002442,110000362287
1001058,110000363598
1004420,110000364098
1001500,110000364882
1001100,110000365113
1006585,110000366657
1004067,110000368361
1005515,110000370134
1007164,110000370508
1004801,110000374602
1008786,110000378467
1006509,110000378537
1003005,110000379554
1006951,110000382381
1010654,110000382666
1011243,110000383184
1006866,110000385066
1002526,110000391380
1006558,110000392487
1004982,110000392496
1009879,110000394029
1001542,110000396349
1001534,110000396606
1004345,110000397712
1001537,110000397730
1007866,110000398212
1007339,110000398338
1004599,110000400325
1004649,110000404198
1001540,110000404349
1000678,110000404740
1005553,110000405384
1004411,110000405945
1005754,110000407685
1001708,110000410742
1007223,110000412303
1002632,110000415168
1004632,110000416381
1005672,110000419538
1004045,110000420884
1007273,110000422043
1000219,110000422524
1004836,110000423667
1005298,110000424452
1004914,110000425059
1002054,110000427823
1006436,110000434236
1001514,110000438125
1001005,110000439393
1000713,110000445037
1007019,110000445340
1005425,110000445821
1001973,110000446303
1006699,110000446456
1002916,110000448043
1003282,110000448329
1002067,110000448472
1010825,110000448668
1001041,110000450627
1004809,110000450805
1003444,110000452778
1002026,110000454981
1006287,110000455766
1001287,110000459012
1003186,110000462623
1002991,110000462856
1007542,110000463178
1002859,110000463212
1001934,110000463392
1005523,110000464042
1004270,110000464710
1000570,110000464916
1002102,110000465274
1010066,110000465425
1010141,110000465489
1000357,110000467637
1005707,110000468609
1004371,110000471365
1001425,110000472097
1005150,110000475904
1004362,110000475940
1007347,110000476315
1001971,110000477396
1010550,110000479376
1006447,110000481416
1000005,110000482022
1005648,110000482317
1003665,110000482503
1003663,110000482736
1002121,110000483227
1002431,110000484039
1001552,110000486377
1001119,110000488847
1000001,110000490166
1007310,110000490665
1000607,110000491619
1004100,110000493788
1006637,110000497034
1005269,110000497132
1005546,110000497445
1006882,110000497882
1006448,110000499069
1000644,110000499559
1007971,110000499880
1002575,110000500440
1000123,110000524969
1002820,110000527127
1007749,110000528643
1006865,110000535653
1004642,110000545269
1002670,110000549522
1001223,110000551055
1002235,110000555710
1001054,110000565816
1002265,110000569803
1003327,110000573692
1000232,110000574423
1001963,110000583057
1000193,110000583850
1005768,110000584476
1007359,110000585581
1003289,110000585750
1001052,110000585910
1001632,110000586027
1000276,110000587179
1005880,110000587650
1001507,110000588221
1005149,110000594642
1000610,110000594884
1000343,110000595348
1006575,110000596846
1006565,110000597319
1001666,110000597328
1004630,110000597337
1001588,110000597738
1006776,110000598639
1004492,110000599291
1007348,110000599629
1003008,110000600289
1001461,110000600305
1009018,110000600831
1001555,110000601377
1005539,110000602571
1000974,110000604114
1004219,110000604301
1003551,110000605051
1000845,110000605417
1000839,110000605426
1001924,110000605792
1004368,110000606933
1000604,110000607102
1002394,110000607406
1005713,110000608245
1003625,110000620748
1001118,110000700055
1000842,110000702204
1004851,110000705309
1004418,110000711533
1006338,110000717243
1002377,110000722790
1000741,110000734359
1005773,110000741859
1007205,110000744990
1000272,110000745114
1001499,110000745383
1001037,110000747924
1006539,110000747988
1001112,110000753319
1004033,110000772593
1002386,110000780325
1008249,110000780334
1011449,110000782840
1002308,110000783206
1003588,110000790172
1006060,110000792508
1003506,110000792786
1000756,110000796121
1009204,110000806502
1000011,110000807379
1006489,110000807850
1000004,110000833518
1005010,110000835525
1009578,110000844631
1003465,110000844999
1006870,110000845140
1002228,110000850623
1001288,110000852051
1000204,110000854086
1004031,110000857993
1007330,110000869105
1000256,110000870013
1001579,110000872397
1006512,110000874224
1001127,110000908251
1007944,110000911960
1007159,110000914832
1004950,110000915984
1004174,110000918179
1007645,110001028290
1007935,110001083942
1004030,110001134674
1003867,110001136226
1005389,110001147312
1002992,110001154660
1006197,110001167745
1006322,110001173989
1001107,110001177994
1005910,110001179714
1001984,110001200851
1001209,110001244957
1002476,110001252938
1006312,110001318770
1002249,110001357022
1007293,110001360474
1002738,110001362230
1006422,110001365086
1010569,110001368797
1007520,110001368831
1004800,110001404258
1005656,110001412819
1009791,110001425789
1005892,110001427304
1004942,110001442458
1006185,110001473815
1007078,110001503472
1001614,110001505176
1000725,110001512612
1002158,110001515129
1004751,110001523405
1010390,110001528099
1001253,110001540681
1010669,110001564904
1006455,110001570773
1006471,110001617698
1001191,110001631707
1001513,110001632145
1005494,110001666340
1007003,110001669052
1007706,110001673289
1009719,110001673591
1003567,110001686042
1009168,110001695372
1002501,110001716858
1003873,110001718053
1010343,110001747218
1002901,110001749332
1006413,110001767491
1004522,110001810041
1003126,110001813798
1007782,110001814797
1010577,110001829601
1003409,110001829610
1007029,110001837326
1006194,110001840900
1003623,110001847761
1003776,110001857358
1000302,110001888459
1001813,110001888743
1006561,110001911085
1005946,110001916393
1009215,110001916856
